"","timestamp","value","cluster"
"63684",2019-03-09 04:25:04,7642,"5"
"80843",2019-03-20 20:57:38,397,"6"
"99120",2019-04-03 07:10:40,7688,"1"
"96471",2019-04-02 06:48:35,7199,"4"
"75826",2019-03-18 17:00:36,373,"2"
"98545",2019-04-02 18:39:09,7122,"1"
"81145",2019-03-21 00:18:09,408,"2"
"76462",2019-03-19 06:30:16,536,"4"
"79934",2019-03-20 17:57:52,430,"4"
"65534",2019-03-10 21:28:38,7347,"7"
"83553",2019-03-22 11:47:25,7370,"3"
"90605",2019-03-28 11:08:02,7187,"4"
"69753",2019-03-14 22:56:18,7271,"5"
"75114",2019-03-18 10:02:09,1888,"6"
"92567",2019-03-30 05:18:06,6434,"1"
"68297",2019-03-13 13:04:39,7536,"5"
"65017",2019-03-10 11:31:57,7234,"4"
"89217",2019-03-27 02:28:53,7350,"3"
"83422",2019-03-22 09:13:03,7662,"4"
"76762",2019-03-19 15:40:24,419,"2"
"80722",2019-03-20 20:42:26,451,"4"
"97410",2019-04-02 15:51:51,645,"3"
"101362",2019-04-05 17:02:53,7239,"1"
"91966",2019-03-29 15:54:32,7232,"4"
"96327",2019-04-02 03:10:55,7315,"4"
"98244",2019-04-02 17:04:24,667,"6"
"84649",2019-03-23 13:52:17,7272,"7"
"70661",2019-03-15 04:00:30,616,"2"
"89870",2019-03-27 16:59:02,6864,"1"
"101345",2019-04-05 16:29:40,7306,"3"
"78464",2019-03-20 14:10:40,408,"2"
"74672",2019-03-18 01:23:28,7080,"7"
"72481",2019-03-16 04:45:20,7266,"4"
"94759",2019-03-31 20:36:44,7017,"3"
"95314",2019-04-01 07:17:06,7015,"4"
"66912",2019-03-12 08:34:13,7426,"5"
"81797",2019-03-21 06:06:07,5559,"3"
"68487",2019-03-13 16:28:02,7533,"4"
"101300",2019-04-05 15:32:36,6950,"3"
"75109",2019-03-18 10:00:49,1917,"2"
"80762",2019-03-20 20:48:07,430,"4"
"91313",2019-03-29 02:08:28,6756,"1"
"65782",2019-03-11 03:29:47,7657,"5"
"102184",2019-04-06 10:39:46,6973,"3"
"90606",2019-03-28 11:08:31,7102,"5"
"76777",2019-03-19 15:41:40,397,"2"
"79512",2019-03-20 16:38:55,419,"4"
"80098",2019-03-20 18:23:04,397,"4"
"92672",2019-03-30 07:37:11,7065,"1"
"87253",2019-03-25 13:51:56,616,"2"
"74529",2019-03-17 20:44:24,7030,"7"
"95042",2019-04-01 01:37:32,7044,"3"
"101019",2019-04-05 08:05:17,7392,"4"
"70770",2019-03-15 04:08:38,653,"2"
"75692",2019-03-18 12:11:30,667,"4"
"97772",2019-04-02 16:23:07,680,"3"
"73328",2019-03-17 00:14:10,674,"5"
"84128",2019-03-23 00:31:17,7502,"1"
"82655",2019-03-21 19:58:08,7049,"4"
"74426",2019-03-17 17:09:21,7268,"4"
"62313",2019-03-07 19:37:11,7538,"5"
"92574",2019-03-30 05:23:38,6729,"3"
"66316",2019-03-11 17:38:00,7528,"5"
"68466",2019-03-13 15:59:33,6876,"4"
"84729",2019-03-23 15:46:31,7481,"3"
"83347",2019-03-22 07:48:10,7656,"4"
"88806",2019-03-26 19:00:46,6522,"4"
"66449",2019-03-11 21:34:32,7169,"5"
"86698",2019-03-25 09:05:40,7078,"3"
"98742",2019-04-02 21:54:28,7412,"3"
"73342",2019-03-17 00:19:26,680,"2"
"75346",2019-03-18 11:12:21,667,"4"
"73767",2019-03-17 03:35:21,2365,"4"
"89276",2019-03-27 03:25:10,6952,"1"
"79769",2019-03-20 17:30:11,451,"2"
"79136",2019-03-20 15:47:22,397,"4"
"100903",2019-04-05 06:10:39,7202,"1"
"63491",2019-03-08 23:52:57,7398,"5"
"63552",2019-03-09 01:14:02,7233,"4"
"69919",2019-03-15 02:29:33,7429,"4"
"94173",2019-03-31 07:13:55,6973,"3"
"63832",2019-03-09 07:48:24,7585,"5"
"98376",2019-04-02 17:15:24,720,"6"
"62185",2019-03-07 16:32:49,7688,"7"
"98184",2019-04-02 16:59:16,667,"6"
"62988",2019-03-08 12:47:58,7772,"7"
"100260",2019-04-04 12:07:38,7268,"3"
"74874",2019-03-18 06:51:53,7099,"5"
"87299",2019-03-25 13:56:28,609,"6"
"85088",2019-03-23 21:24:28,7123,"7"
"77266",2019-03-20 07:50:55,289,"2"
"100558",2019-04-04 20:37:38,7496,"1"
"87036",2019-03-25 13:32:28,638,"2"
"93105",2019-03-30 17:31:48,7086,"1"
"72813",2019-03-16 14:04:41,7095,"5"
"92422",2019-03-30 02:12:42,7083,"3"
"88057",2019-03-26 03:33:12,7245,"4"
"82697",2019-03-21 20:43:56,6882,"4"
"85955",2019-03-24 16:13:45,7125,"4"
"68557",2019-03-13 17:30:11,7914,"5"
"86516",2019-03-25 05:37:21,7384,"3"
"101757",2019-04-06 00:49:56,7110,"3"
"79260",2019-03-20 16:01:38,385,"2"
"85365",2019-03-24 02:59:13,7196,"1"
"64685",2019-03-10 03:58:34,7423,"5"
"73240",2019-03-17 00:05:02,667,"6"
"97747",2019-04-02 16:21:11,660,"3"
"76246",2019-03-19 05:17:35,536,"5"
"79372",2019-03-20 16:17:02,419,"4"
"95942",2019-04-01 19:20:48,7026,"1"
"90720",2019-03-28 13:01:36,7171,"4"
"72290",2019-03-16 00:28:21,6981,"5"
"65068",2019-03-10 12:15:49,7288,"4"
"70308",2019-03-15 03:32:50,631,"6"
"95435",2019-04-01 09:06:59,7269,"1"
"80912",2019-03-20 21:36:35,397,"2"
"102516",2019-04-06 18:29:44,7481,"1"
"81464",2019-03-21 01:03:54,441,"2"
"102442",2019-04-06 16:59:31,7255,"1"
"90106",2019-03-27 22:25:35,7011,"5"
"65826",2019-03-11 04:53:17,7327,"5"
"71114",2019-03-15 04:53:11,680,"6"
"75842",2019-03-18 17:04:28,373,"4"
"95049",2019-04-01 01:44:24,6922,"1"
"71209",2019-03-15 05:13:15,667,"2"
"96971",2019-04-02 15:15:15,701,"3"
"86008",2019-03-24 17:14:30,7260,"7"
"87523",2019-03-25 14:25:37,2639,"6"
"98848",2019-04-03 00:34:19,7080,"1"
"69034",2019-03-14 04:01:41,7365,"5"
"93236",2019-03-30 19:59:18,7345,"3"
"90519",2019-03-28 08:35:36,7578,"4"
"67175",2019-03-12 14:59:23,7676,"5"
"97118",2019-04-02 15:28:26,667,"6"
"89110",2019-03-27 00:39:40,6660,"7"
"75994",2019-03-18 17:29:53,360,"2"
"70311",2019-03-15 03:33:10,609,"4"
"84216",2019-03-23 03:25:44,7460,"1"
"75518",2019-03-18 11:52:10,500,"2"
"67536",2019-03-12 23:13:35,7322,"7"
"91973",2019-03-29 16:25:01,7307,"3"
"73531",2019-03-17 01:03:54,674,"2"
"100687",2019-04-04 23:36:29,7576,"1"
"92188",2019-03-29 20:39:45,7110,"4"
"98702",2019-04-02 20:57:52,7772,"4"
"66217",2019-03-11 14:58:25,7374,"5"
"86994",2019-03-25 13:26:44,1515,"6"
"62152",2019-03-07 15:31:43,7246,"7"
"101412",2019-04-05 18:25:18,7223,"3"
"83694",2019-03-22 15:26:49,7254,"5"
"66951",2019-03-12 09:42:35,7065,"5"
"62330",2019-03-07 20:09:00,7401,"4"
"78996",2019-03-20 15:34:02,385,"6"
"99594",2019-04-03 18:50:19,7180,"1"
"62335",2019-03-07 20:16:12,7299,"5"
"95970",2019-04-01 20:24:01,7212,"3"
"101769",2019-04-06 01:06:49,7447,"4"
"96371",2019-04-02 04:07:37,6945,"4"
"84501",2019-03-23 10:17:42,7485,"5"
"84253",2019-03-23 04:48:37,7235,"4"
"62154",2019-03-07 15:32:32,7439,"5"
"81591",2019-03-21 02:23:03,4225,"3"
"99909",2019-04-04 04:10:20,7279,"3"
"73917",2019-03-17 04:50:26,5799,"5"
"94009",2019-03-31 04:33:37,5667,"3"
"86359",2019-03-25 01:28:29,7332,"4"
"67668",2019-03-13 01:47:48,7419,"5"
"81820",2019-03-21 06:12:35,4661,"3"
"73288",2019-03-17 00:10:10,674,"2"
"69710",2019-03-14 21:58:25,7566,"7"
"82878",2019-03-21 23:46:07,7470,"4"
"91080",2019-03-28 20:53:31,6852,"4"
"69453",2019-03-14 13:29:37,7304,"5"
"100594",2019-04-04 21:29:35,7373,"3"
"63181",2019-03-08 16:57:38,7305,"5"
"80250",2019-03-20 18:55:41,385,"6"
"100788",2019-04-05 02:42:32,6905,"1"
"88147",2019-03-26 05:34:30,7392,"5"
"77130",2019-03-19 20:37:25,385,"2"
"65448",2019-03-10 19:30:33,7709,"7"
"80239",2019-03-20 18:53:32,385,"6"
"83954",2019-03-22 20:22:17,7442,"1"
"70834",2019-03-15 04:13:34,660,"2"
"80789",2019-03-20 20:51:54,385,"4"
"75916",2019-03-18 17:18:25,373,"4"
"95452",2019-04-01 09:30:19,7547,"1"
"67562",2019-03-12 23:41:55,7698,"5"
"89429",2019-03-27 06:36:04,7100,"3"
"103348",2019-04-07 13:39:37,7328,"3"
"87025",2019-03-25 13:30:52,770,"2"
"101612",2019-04-05 22:21:19,7379,"1"
"91700",2019-03-29 10:19:03,6920,"4"
"102831",2019-04-07 01:17:15,7197,"3"
"64745",2019-03-10 05:18:40,7893,"5"
"83532",2019-03-22 11:13:22,7673,"3"
"69969",2019-03-15 02:51:25,4222,"2"
"76955",2019-03-19 16:02:20,397,"6"
"62994",2019-03-08 13:04:07,7613,"7"
"65603",2019-03-10 22:56:19,7634,"4"
"80691",2019-03-20 20:39:42,385,"6"
"86357",2019-03-25 01:28:01,7538,"1"
"97566",2019-04-02 16:04:43,667,"6"
"80832",2019-03-20 20:56:42,430,"5"
"87421",2019-03-25 14:06:32,638,"4"
"86071",2019-03-24 17:57:47,7306,"7"
"92353",2019-03-30 00:10:48,6744,"4"
"80806",2019-03-20 20:54:46,408,"2"
"89048",2019-03-26 23:52:07,6591,"1"
"62541",2019-03-08 01:02:41,7464,"5"
"77711",2019-03-20 12:27:35,408,"6"
"82361",2019-03-21 15:33:39,6323,"1"
"99584",2019-04-03 18:27:27,7359,"3"
"94238",2019-03-31 08:27:17,7024,"4"
"85674",2019-03-24 09:19:46,7140,"4"
"68857",2019-03-14 00:08:25,7341,"5"
"77396",2019-03-20 08:47:44,360,"6"
"64912",2019-03-10 09:09:58,7575,"7"
"62203",2019-03-07 17:02:13,7804,"4"
"97436",2019-04-02 15:53:47,667,"6"
"69025",2019-03-14 03:56:49,7421,"7"
"100051",2019-04-04 07:54:23,7239,"3"
"63733",2019-03-09 05:09:42,7649,"5"
"92233",2019-03-29 21:32:49,7220,"3"
"73119",2019-03-16 23:25:25,707,"2"
"94508",2019-03-31 13:44:22,7108,"1"
"98008",2019-04-02 16:44:12,653,"6"
"98058",2019-04-02 16:48:16,667,"4"
"90438",2019-03-28 07:06:11,6981,"7"
"79340",2019-03-20 16:11:58,419,"2"
"62771",2019-03-08 07:30:06,7859,"7"
"78229",2019-03-20 13:40:00,408,"6"
"81745",2019-03-21 05:20:14,5513,"1"
"78855",2019-03-20 15:10:45,408,"2"
"76024",2019-03-18 17:34:45,360,"4"
"62476",2019-03-07 23:59:47,7579,"7"
"89114",2019-03-27 00:41:59,6521,"3"
"80032",2019-03-20 18:13:28,441,"2"
"83898",2019-03-22 19:15:20,7539,"1"
"94528",2019-03-31 14:16:55,7111,"3"
"84298",2019-03-23 05:37:46,7241,"5"
"89674",2019-03-27 11:48:21,7134,"4"
"78516",2019-03-20 14:17:28,397,"2"
"71671",2019-03-15 11:39:13,7059,"7"
"88169",2019-03-26 06:12:19,7206,"3"
"94241",2019-03-31 08:32:49,6962,"4"
"71390",2019-03-15 08:08:58,892,"2"
"96353",2019-04-02 03:49:36,6934,"1"
"79218",2019-03-20 15:54:10,408,"2"
"64613",2019-03-10 02:32:37,7515,"7"
"85180",2019-03-23 22:58:06,7152,"3"
"101617",2019-04-05 22:30:34,7451,"3"
"73579",2019-03-17 01:17:51,2506,"2"
"62675",2019-03-08 04:54:39,7436,"7"
"98515",2019-04-02 17:56:01,6341,"3"
"88485",2019-03-26 13:22:45,7168,"4"
"75000",2019-03-18 09:23:39,5656,"4"
"101060",2019-04-05 09:00:22,7142,"3"
"65776",2019-03-11 03:23:24,7655,"5"
"77198",2019-03-20 02:09:57,373,"6"
"63568",2019-03-09 01:28:26,6818,"7"
"82145",2019-03-21 12:19:36,5615,"3"
"69110",2019-03-14 05:12:53,7324,"4"
"96016",2019-04-01 21:25:06,6875,"3"
"89939",2019-03-27 18:20:55,6898,"4"
"77789",2019-03-20 12:38:35,397,"2"
"89741",2019-03-27 13:04:47,7053,"1"
"80854",2019-03-20 21:01:34,419,"2"
"65480",2019-03-10 20:14:29,7395,"7"
"93450",2019-03-30 23:38:01,667,"6"
"95567",2019-04-01 12:06:22,6896,"1"
"81372",2019-03-21 00:53:22,397,"2"
"73022",2019-03-16 18:56:57,2584,"4"
"94156",2019-03-31 06:52:56,6456,"1"
"78780",2019-03-20 15:00:29,385,"2"
"102050",2019-04-06 07:37:47,7356,"1"
"103067",2019-04-07 07:04:40,6831,"4"
"86718",2019-03-25 09:32:41,7126,"5"
"64519",2019-03-09 23:57:55,7773,"5"
"64537",2019-03-10 00:54:19,7705,"4"
"100323",2019-04-04 13:17:48,7330,"3"
"72416",2019-03-16 03:36:47,7072,"5"
"82359",2019-03-21 15:32:04,6454,"4"
"69218",2019-03-14 07:57:28,7518,"4"
"80258",2019-03-20 18:58:45,385,"6"
"70132",2019-03-15 03:18:33,609,"4"
"62555",2019-03-08 01:33:17,7128,"7"
"70754",2019-03-15 04:07:10,660,"6"
"86591",2019-03-25 07:19:39,7225,"1"
"72704",2019-03-16 10:40:29,7072,"5"
"74694",2019-03-18 01:54:05,7246,"4"
"89245",2019-03-27 02:57:10,7045,"3"
"73868",2019-03-17 04:03:33,4217,"2"
"76429",2019-03-19 06:26:59,536,"4"
"86506",2019-03-25 05:13:04,7466,"1"
"74208",2019-03-17 12:16:28,7163,"4"
"79811",2019-03-20 17:33:28,397,"6"
"89970",2019-03-27 18:46:04,7383,"1"
"90611",2019-03-28 11:11:51,6865,"4"
"97413",2019-04-02 15:52:03,667,"6"
"83938",2019-03-22 20:01:33,7461,"7"
"67319",2019-03-12 18:19:18,7028,"5"
"99020",2019-04-03 05:03:11,7090,"3"
"101983",2019-04-06 06:22:06,7230,"4"
"91391",2019-03-29 04:06:10,7098,"4"
"95268",2019-04-01 06:24:33,7000,"4"
"102690",2019-04-06 21:35:59,6543,"4"
"87206",2019-03-25 13:47:24,593,"2"
"70710",2019-03-15 04:03:58,638,"5"
"89009",2019-03-26 23:23:06,7045,"1"
"71846",2019-03-15 15:54:21,7434,"5"
"98644",2019-04-02 19:56:58,7099,"3"
"90888",2019-03-28 17:14:52,6799,"4"
"83696",2019-03-22 15:29:25,7264,"4"
"65636",2019-03-10 23:45:12,7545,"5"
"86493",2019-03-25 04:55:05,6658,"3"
"100081",2019-04-04 08:18:35,7394,"3"
"97062",2019-04-02 15:23:46,674,"2"
"83325",2019-03-22 07:02:05,7878,"7"
"62759",2019-03-08 07:00:45,7893,"5"
"82454",2019-03-21 16:30:00,6929,"3"
"66573",2019-03-11 23:53:09,7506,"5"
"95665",2019-04-01 13:41:35,6854,"3"
"90228",2019-03-28 01:47:06,6916,"4"
"96349",2019-04-02 03:45:08,6932,"4"
"80433",2019-03-20 19:54:33,471,"2"
"81680",2019-03-21 03:55:17,5907,"1"
"77723",2019-03-20 12:28:31,385,"2"
"71633",2019-03-15 11:05:16,7514,"7"
"90520",2019-03-28 08:36:12,7500,"3"
"81128",2019-03-21 00:14:29,385,"2"
"80501",2019-03-20 20:01:26,385,"4"
"99943",2019-04-04 04:53:28,7052,"1"
"64223",2019-03-09 17:29:09,7611,"5"
"73606",2019-03-17 01:26:03,3091,"6"
"92841",2019-03-30 10:59:37,7370,"1"
"97851",2019-04-02 16:30:08,645,"6"
"85586",2019-03-24 07:49:18,7294,"7"
"78970",2019-03-20 15:31:13,430,"2"
"75211",2019-03-18 10:34:25,1873,"4"
"97296",2019-04-02 15:43:02,638,"3"
"97400",2019-04-02 15:50:59,674,"4"
"64234",2019-03-09 18:00:01,7463,"7"
"78660",2019-03-20 14:43:33,385,"6"
"77639",2019-03-20 12:07:14,385,"4"
"66021",2019-03-11 09:58:01,7325,"7"
"96419",2019-04-02 05:39:22,7339,"3"
"66756",2019-03-12 04:10:42,7198,"5"
"69271",2019-03-14 09:19:33,7404,"4"
"87214",2019-03-25 13:48:00,616,"6"
"96430",2019-04-02 06:06:02,7412,"1"
"74767",2019-03-18 04:20:47,7445,"5"
"84624",2019-03-23 13:05:57,7462,"4"
"89072",2019-03-27 00:04:59,6327,"4"
"97580",2019-04-02 16:06:15,667,"6"
"77067",2019-03-19 18:47:02,385,"5"
"99467",2019-04-03 14:56:07,7168,"1"
"66618",2019-03-12 01:06:47,7662,"5"
"70356",2019-03-15 03:37:01,616,"6"
"73712",2019-03-17 03:13:56,4295,"1"
"80592",2019-03-20 20:13:54,527,"6"
"92054",2019-03-29 18:13:43,7124,"1"
"70091",2019-03-15 03:14:53,645,"2"
"93160",2019-03-30 18:36:13,6667,"1"
"74619",2019-03-17 23:38:43,6913,"5"
"99629",2019-04-03 19:45:28,7256,"3"
"80023",2019-03-20 18:12:52,385,"2"
"80212",2019-03-20 18:46:24,397,"4"
"82241",2019-03-21 13:56:34,5953,"1"
"66644",2019-03-12 02:12:12,7655,"5"
"71498",2019-03-15 08:31:50,4983,"4"
"102855",2019-04-07 01:45:22,7688,"3"
"75621",2019-03-18 12:01:54,397,"2"
"95626",2019-04-01 12:44:43,7006,"1"
"82522",2019-03-21 17:42:34,7259,"5"
"89598",2019-03-27 10:08:00,6803,"4"
"100793",2019-04-05 02:46:08,7132,"3"
"83607",2019-03-22 13:17:35,7595,"5"
"81222",2019-03-21 00:29:02,408,"2"
"102280",2019-04-06 13:01:39,7640,"1"
"73933",2019-03-17 05:27:34,6306,"5"
"83515",2019-03-22 10:58:28,7803,"4"
"87225",2019-03-25 13:48:56,609,"6"
"82269",2019-03-21 14:18:10,6157,"7"
"75441",2019-03-18 11:28:38,544,"2"
"65053",2019-03-10 12:05:58,7454,"7"
"80134",2019-03-20 18:29:16,408,"6"
"71836",2019-03-15 15:39:05,7404,"7"
"87867",2019-03-25 22:26:56,7374,"3"
"81946",2019-03-21 08:33:13,5369,"4"
"84157",2019-03-23 01:31:10,7251,"4"
"88411",2019-03-26 11:55:28,6780,"4"
"103203",2019-04-07 10:56:24,7350,"3"
"99328",2019-04-03 11:29:05,7633,"4"
"74696",2019-03-18 02:04:33,7242,"5"
"100139",2019-04-04 09:20:56,6951,"3"
"71429",2019-03-15 08:13:22,2102,"2"
"103347",2019-04-07 13:39:18,7243,"1"
"83826",2019-03-22 17:40:07,7552,"5"
"91302",2019-03-29 01:59:12,7141,"4"
"84890",2019-03-23 17:25:01,7139,"4"
"71252",2019-03-15 05:23:27,694,"2"
"79750",2019-03-20 17:28:55,397,"4"
"86795",2019-03-25 11:23:10,7149,"1"
"85111",2019-03-23 21:52:44,7285,"4"
"64939",2019-03-10 09:50:00,7548,"5"
"75073",2019-03-18 09:52:36,2723,"6"
"77902",2019-03-20 12:54:27,397,"4"
"102465",2019-04-06 17:24:23,7539,"1"
"86325",2019-03-25 00:20:44,7704,"5"
"65062",2019-03-10 12:12:17,7525,"5"
"102503",2019-04-06 18:16:28,7549,"3"
"75103",2019-03-18 09:57:48,1965,"2"
"97559",2019-04-02 16:04:11,680,"3"
"72547",2019-03-16 06:24:46,7322,"7"
"67946",2019-03-13 07:04:38,7056,"4"
"68116",2019-03-13 09:52:28,7042,"4"
"90017",2019-03-27 19:54:53,7301,"3"
"95951",2019-04-01 19:32:01,7451,"4"
"86755",2019-03-25 10:45:49,7372,"4"
"86081",2019-03-24 18:06:18,7022,"4"
"65117",2019-03-10 13:14:26,6727,"5"
"90304",2019-03-28 03:23:55,7476,"3"
"83219",2019-03-22 05:00:59,7030,"4"
"66945",2019-03-12 09:20:42,7218,"5"
"94044",2019-03-31 05:23:14,6165,"3"
"68909",2019-03-14 01:10:14,7319,"5"
"74780",2019-03-18 04:38:35,7266,"4"
"102556",2019-04-06 19:16:53,6918,"3"
"75819",2019-03-18 16:59:08,360,"2"
"91115",2019-03-28 21:57:28,6736,"1"
"96324",2019-04-02 03:05:27,7242,"4"
"96264",2019-04-02 02:19:14,7154,"4"
"93881",2019-03-31 03:42:05,1206,"2"
"67266",2019-03-12 17:23:13,7429,"7"
"93592",2019-03-31 01:06:18,674,"6"
"89758",2019-03-27 13:12:43,7047,"7"
"77989",2019-03-20 13:08:35,397,"2"
"98863",2019-04-03 01:04:59,7404,"1"
"70241",2019-03-15 03:27:25,569,"2"
"103059",2019-04-07 07:01:08,6842,"1"
"88814",2019-03-26 19:06:50,6649,"5"
"87448",2019-03-25 14:08:56,667,"2"
"94870",2019-03-31 22:50:01,6954,"1"
"99833",2019-04-04 01:51:21,7594,"4"
"68644",2019-03-13 19:16:28,7511,"5"
"64134",2019-03-09 15:27:06,7798,"4"
"77519",2019-03-20 11:39:06,408,"6"
"86911",2019-03-25 13:06:59,4843,"1"
"92691",2019-03-30 08:03:19,7098,"4"
"70245",2019-03-15 03:27:42,616,"2"
"99812",2019-04-04 01:30:41,7146,"1"
"103093",2019-04-07 08:08:28,7765,"4"
"98532",2019-04-02 18:16:41,7043,"4"
"92030",2019-03-29 17:51:54,7011,"4"
"101122",2019-04-05 11:22:40,7218,"4"
"101796",2019-04-06 01:49:45,7209,"4"
"68659",2019-03-13 19:41:57,7358,"5"
"63317",2019-03-08 20:10:45,7122,"4"
"96844",2019-04-02 14:42:22,6764,"3"
"78929",2019-03-20 15:22:53,408,"2"
"86207",2019-03-24 21:30:49,7699,"1"
"74522",2019-03-17 20:23:48,7262,"4"
"69991",2019-03-15 02:56:25,3232,"2"
"93270",2019-03-30 21:01:27,7232,"1"
"71034",2019-03-15 04:32:42,667,"2"
"84658",2019-03-23 14:04:37,7004,"1"
"85875",2019-03-24 14:07:43,6791,"4"
"68320",2019-03-13 13:17:15,7558,"5"
"75700",2019-03-18 12:21:34,527,"6"
"90153",2019-03-28 00:02:32,6978,"1"
"82444",2019-03-21 16:20:44,6944,"4"
"96103",2019-04-01 22:52:04,6964,"3"
"96179",2019-04-02 00:47:33,7340,"4"
"97186",2019-04-02 15:33:59,653,"6"
"87414",2019-03-25 14:06:04,660,"4"
"97001",2019-04-02 15:18:34,674,"3"
"83271",2019-03-22 06:07:16,7372,"7"
"75042",2019-03-18 09:43:48,3826,"2"
"63694",2019-03-09 04:35:05,7599,"7"
"74985",2019-03-18 09:11:56,6118,"3"
"69080",2019-03-14 04:50:18,7071,"4"
"63192",2019-03-08 17:11:11,7826,"4"
"69175",2019-03-14 06:22:18,7833,"4"
"77164",2019-03-19 21:37:42,272,"6"
"87936",2019-03-25 23:56:37,7027,"1"
"75071",2019-03-18 09:52:24,2810,"2"
"97085",2019-04-02 15:25:50,653,"3"
"69306",2019-03-14 09:50:14,6693,"7"
"62710",2019-03-08 05:46:04,7201,"4"
"81375",2019-03-21 00:53:38,408,"6"
"95115",2019-04-01 02:58:42,7147,"1"
"72709",2019-03-16 10:48:14,6636,"5"
"71377",2019-03-15 06:14:16,667,"2"
"65596",2019-03-10 22:45:43,7381,"7"
"89462",2019-03-27 07:18:21,7011,"3"
"74434",2019-03-17 17:41:13,6775,"5"
"100567",2019-04-04 20:58:43,7402,"3"
"65507",2019-03-10 20:51:09,7401,"5"
"68820",2019-03-13 23:04:12,7482,"4"
"66978",2019-03-12 10:30:16,7641,"4"
"82813",2019-03-21 23:00:26,7544,"3"
"69595",2019-03-14 17:28:49,7123,"4"
"85488",2019-03-24 05:09:39,7558,"3"
"91117",2019-03-28 21:57:56,6903,"4"
"90500",2019-03-28 08:05:04,6588,"4"
"70904",2019-03-15 04:18:46,660,"2"
"69037",2019-03-14 04:06:48,7272,"7"
"80078",2019-03-20 18:20:52,385,"6"
"87964",2019-03-26 00:45:46,6732,"1"
"67029",2019-03-12 11:20:12,7769,"5"
"94838",2019-03-31 22:27:46,6988,"3"
"71055",2019-03-15 04:35:15,674,"2"
"71712",2019-03-15 12:14:05,6938,"1"
"71850",2019-03-15 16:00:58,7306,"4"
"83095",2019-03-22 03:10:22,7834,"4"
"76251",2019-03-19 05:18:03,544,"2"
"102296",2019-04-06 13:46:01,7631,"1"
"101532",2019-04-05 20:17:44,7424,"4"
"80029",2019-03-20 18:13:16,397,"2"
"76984",2019-03-19 16:11:53,397,"4"
"80194",2019-03-20 18:43:20,385,"4"
"66001",2019-03-11 09:35:41,7304,"7"
"83701",2019-03-22 15:31:49,7361,"3"
"74992",2019-03-18 09:18:27,6064,"4"
"77410",2019-03-20 09:46:40,360,"6"
"91163",2019-03-28 23:17:29,7271,"1"
"76522",2019-03-19 06:40:56,408,"2"
"76808",2019-03-19 15:44:25,408,"4"
"77414",2019-03-20 11:23:14,385,"4"
"86283",2019-03-24 23:14:51,7030,"1"
"81707",2019-03-21 04:12:01,5612,"4"
"67424",2019-03-12 20:43:28,7248,"5"
"86420",2019-03-25 03:00:50,7571,"3"
"85043",2019-03-23 20:41:47,7232,"4"
"88066",2019-03-26 03:43:01,7140,"4"
"73314",2019-03-17 00:13:14,667,"2"
"70159",2019-03-15 03:20:46,624,"4"
"78347",2019-03-20 13:54:48,408,"4"
"92560",2019-03-30 05:11:45,6647,"1"
"89176",2019-03-27 01:42:05,7328,"4"
"81066",2019-03-21 00:01:29,419,"2"
"76332",2019-03-19 05:28:11,518,"4"
"65433",2019-03-10 19:04:04,7467,"7"
"94155",2019-03-31 06:52:47,6389,"3"
"87089",2019-03-25 13:36:40,544,"2"
"87773",2019-03-25 19:44:01,6767,"1"
"66997",2019-03-12 10:41:39,7250,"5"
"79025",2019-03-20 15:37:58,385,"6"
"95288",2019-04-01 06:47:53,6977,"1"
"76424",2019-03-19 06:26:16,544,"2"
"101590",2019-04-05 21:59:06,7237,"1"
"84374",2019-03-23 07:09:15,7744,"5"
"79188",2019-03-20 15:51:10,451,"2"
"76153",2019-03-19 04:12:38,536,"4"
"90232",2019-03-28 01:48:46,7080,"1"
"70793",2019-03-15 04:10:27,653,"2"
"76303",2019-03-19 05:24:27,536,"4"
"95097",2019-04-01 02:43:30,6799,"1"
"67413",2019-03-12 20:31:37,7315,"5"
"70697",2019-03-15 04:03:02,667,"6"
"73912",2019-03-17 04:41:02,5487,"1"
"96781",2019-04-02 13:31:13,6718,"3"
"95007",2019-04-01 01:03:03,7007,"4"
"89723",2019-03-27 12:43:50,7053,"4"
"64190",2019-03-09 16:44:20,7687,"5"
"83398",2019-03-22 08:31:11,7260,"3"
"75183",2019-03-18 10:28:00,1944,"2"
"64159",2019-03-09 15:58:15,7757,"7"
"84327",2019-03-23 06:18:50,6825,"3"
"77991",2019-03-20 13:08:44,397,"2"
"68440",2019-03-13 15:46:34,7302,"7"
"78408",2019-03-20 14:02:28,430,"6"
"72258",2019-03-15 23:37:32,7219,"7"
"80652",2019-03-20 20:36:02,536,"6"
"74701",2019-03-18 02:15:45,7156,"7"
"83105",2019-03-22 03:21:30,7699,"4"
"76440",2019-03-19 06:28:36,536,"2"
"74005",2019-03-17 06:51:16,7005,"7"
"87960",2019-03-26 00:36:42,6732,"3"
"98317",2019-04-02 17:10:20,694,"6"
"71625",2019-03-15 10:54:08,7570,"7"
"73317",2019-03-17 00:13:26,680,"6"
"88156",2019-03-26 05:54:39,7447,"1"
"65089",2019-03-10 12:32:02,7399,"5"
"85098",2019-03-23 21:35:28,7406,"3"
"85342",2019-03-24 02:24:24,7186,"4"
"76703",2019-03-19 15:32:48,385,"2"
"88729",2019-03-26 17:48:09,6991,"1"
"83442",2019-03-22 09:46:51,7542,"4"
